product_id,title,product_description,rating,ratings_count,initial_price,discount,final_price,currency,images,delivery_options,product_details,breadcrumbs,product_specifications,amount_of_stars,what_customers_said,seller_name,sizes,videos,seller_information,variations,best_offer,more_offers,category
1000044,Roadster Casual Sneakers,"Roadster Casual Sneakers - durable, stylish, great for daily use.",4.4,2212,4330.66,30,"""₹3,031.46""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,4.4,Value for money,,"S,M,L,XL",video1.mp4,,,Buy 1 Get 1,Bank discount available,sneakers
1000045,Woodland Leather Wallet,"Woodland Leather Wallet - durable, stylish, great for daily use.",4.4,2755,1689.02,30,"""₹1,182.31""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/wallets,See product page,4.4,Value for money,Lino Perros,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,wallets
1000046,Soft Touch Bath Robe,,4.0,4232,1893.05,10,"""₹1,703.74""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/bath-robe,See product page,4.0,Loved it,F Gear,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,bath-robe
1000047,Roadster Bomber Jacket,,4.5,3312,2853.59,,"""₹2,853.59""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,4.5,Value for money,F Gear,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,jackets
1000048,Roadster Casual Sneakers,"Roadster Casual Sneakers - durable, stylish, great for daily use.",4.4,2584,1843.22,,"""₹1,843.22""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,4.4,Good quality,Tommy Hilfiger,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,sneakers
1000049,Roadster Bomber Jacket,,4.8,1590,5865.66,10,"""₹5,279.09""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,4.8,Good quality,MYTRIDENT,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,jackets
1000050,Levis Denim Jacket,"Levis Denim Jacket - durable, stylish, great for daily use.",3.1,4021,3453.15,0,"""₹3,453.15""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,3.1,Value for money,Tommy Hilfiger,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,jackets
1000051,Roadster Casual Sneakers,,3.1,3282,1738.13,,"""₹1,738.13""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,3.1,,,"S,M,L,XL",,,,Buy 1 Get 1,Bank discount available,sneakers
1000052,Hidesign Bifold Wallet,"Hidesign Bifold Wallet - durable, stylish, great for daily use.",3.7,1848,974.17,30,"""₹681.92""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/wallets,See product page,3.7,Loved it,Puma,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,wallets
1000053,Fastrack Analog Watch,,3.3,665,5700.26,0,"""₹5,700.26""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/watches,See product page,3.3,,Lavie,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,watches
1000054,Roadster Casual Sneakers,"Roadster Casual Sneakers - durable, stylish, great for daily use.",4.5,3719,1959.18,10,"""₹1,763.26""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,4.5,Value for money,Tommy Hilfiger,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sneakers
1000055,Tommy Hilfiger Backpack,"Tommy Hilfiger Backpack - durable, stylish, great for daily use.",3.8,2519,5010.8,,"""₹5,010.80""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/backpacks,See product page,3.8,Loved it,MYTRIDENT,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,backpacks
1000056,Titan Chronograph,,4.9,211,526.21,10,"""₹473.59""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/watches,See product page,4.9,,Tommy Hilfiger,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,watches
1000057,Woodland Leather Wallet,"Woodland Leather Wallet - durable, stylish, great for daily use.",4.4,4028,5520.61,30,"""₹3,864.43""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/wallets,See product page,4.4,Loved it,Tommy Hilfiger,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,wallets
1000058,Levis Denim Jacket,"Levis Denim Jacket - durable, stylish, great for daily use.",4.0,4506,2645.38,20,"""₹2,116.30""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,4.0,Value for money,Lino Perros,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,jackets
1000059,F Gear Trekking Bag,"F Gear Trekking Bag - durable, stylish, great for daily use.",3.0,4247,4047.66,20,"""₹3,238.13""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/backpacks,See product page,3.0,Loved it,Roadster,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,backpacks
1000060,Soft Touch Bath Robe,"Soft Touch Bath Robe - durable, stylish, great for daily use.",3.9,,2796.26,,"""₹2,796.26""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/bath-robe,See product page,3.9,Value for money,F Gear,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,bath-robe
1000061,Tommy Hilfiger Backpack,"Tommy Hilfiger Backpack - durable, stylish, great for daily use.",3.3,4082,2929.25,,"""₹2,929.25""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/backpacks,See product page,3.3,Value for money,MYTRIDENT,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,backpacks
1000062,Puma Running Shoes,,3.4,1118,2485.44,30,"""₹1,739.81""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,3.4,Loved it,Tommy Hilfiger,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sneakers
1000063,Woodland Leather Wallet,,3.9,3658,5072.61,20,"""₹4,058.09""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/wallets,See product page,3.9,Loved it,,"S,M,L,XL",video1.mp4,,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,wallets
1000064,Woodland Leather Wallet,"Woodland Leather Wallet - durable, stylish, great for daily use.",3.7,,3558.25,20,"""₹2,846.60""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/wallets,See product page,3.7,Loved it,,"S,M,L,XL",video1.mp4,,,Buy 1 Get 1,Bank discount available,wallets
1000065,Puma Running Shoes,,4.8,816,2191.37,,"""₹2,191.37""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,4.8,Good quality,,"S,M,L,XL",video1.mp4,,,Buy 1 Get 1,Bank discount available,sneakers
1000066,F Gear Trekking Bag,"F Gear Trekking Bag - durable, stylish, great for daily use.",3.8,4371,2228.8,,"""₹2,228.80""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/backpacks,See product page,3.8,Loved it,Puma,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,backpacks
1000067,Soft Touch Bath Robe,,3.2,823,2772.64,,"""₹2,772.64""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/bath-robe,See product page,3.2,Value for money,,"S,M,L,XL",,,,Buy 1 Get 1,Bank discount available,bath-robe
1000068,Fastrack Analog Watch,,4.1,1475,2753.91,20,"""₹2,203.13""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/watches,See product page,4.1,Loved it,Lavie,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,watches
1000069,Ray-Ban Aviator,,3.8,4477,2918.55,20,"""₹2,334.84""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sunglasses,See product page,3.8,Value for money,Lavie,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sunglasses
1000070,Roadster Bomber Jacket,"Roadster Bomber Jacket - durable, stylish, great for daily use.",3.9,3124,1434.54,20,"""₹1,147.63""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,3.9,Value for money,Roadster,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,jackets
1000071,Fastrack Analog Watch,,3.1,1885,5489.52,10,"""₹4,940.57""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/watches,See product page,3.1,Good quality,Roadster,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,watches
1000072,Levis Denim Jacket,"Levis Denim Jacket - durable, stylish, great for daily use.",3.1,1076,2059.92,30,"""₹1,441.94""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,3.1,Value for money,Tommy Hilfiger,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,jackets
1000073,MYTRIDENT Cotton Robe,"MYTRIDENT Cotton Robe - durable, stylish, great for daily use.",4.1,3947,3324.86,0,"""₹3,324.86""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/bath-robe,See product page,4.1,Value for money,MYTRIDENT,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,bath-robe
1000074,Tommy Hilfiger Backpack,,3.7,4565,5201.8,20,"""₹4,161.44""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/backpacks,See product page,3.7,Loved it,Roadster,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,backpacks
1000075,Ray-Ban Aviator,,3.8,1915,3630.99,10,"""₹3,267.89""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sunglasses,See product page,3.8,Value for money,,"S,M,L,XL",,,,Buy 1 Get 1,Bank discount available,sunglasses
1000076,Roadster Bomber Jacket,,3.9,,3999.66,,"""₹3,999.66""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,3.9,Loved it,Lino Perros,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,jackets
1000077,MYTRIDENT Cotton Robe,"MYTRIDENT Cotton Robe - durable, stylish, great for daily use.",4.1,1265,4120.77,30,"""₹2,884.54""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/bath-robe,See product page,4.1,Loved it,Puma,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,bath-robe
1000078,Lavie Tote Backpack,,4.4,3009,5717.16,,"""₹5,717.16""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/backpacks,See product page,4.4,Value for money,Roadster,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,backpacks
1000079,Hidesign Bifold Wallet,"Hidesign Bifold Wallet - durable, stylish, great for daily use.",3.6,2732,3956.72,,"""₹3,956.72""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/wallets,See product page,3.6,Good quality,F Gear,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,wallets
1000080,Ray-Ban Aviator,"Ray-Ban Aviator - durable, stylish, great for daily use.",3.7,,2171.79,30,"""₹1,520.25""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sunglasses,See product page,3.7,Value for money,Lavie,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,sunglasses
1000081,Levis Denim Jacket,,4.1,,4801.91,10,"""₹4,321.72""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,4.1,Loved it,MYTRIDENT,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,jackets
1000082,Roadster Casual Sneakers,"Roadster Casual Sneakers - durable, stylish, great for daily use.",4.6,355,3682.9,0,"""₹3,682.90""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,4.6,,MYTRIDENT,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sneakers
1000083,Hidesign Bifold Wallet,,3.3,2638,3093.53,,"""₹3,093.53""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/wallets,See product page,3.3,Value for money,Lavie,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,wallets
